# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1029
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q2403160,Chiquinho Conde,,,mz,mz
Q5483313,Francisco Dique Sousa,,,mz,mz
Q5483968,Francisco Songane,,,mz,mz
Q5484390,Mario Ntimane,,,mz,mz
Q5515729,Gabriel Macuvele,,,mz,mz
Q5553148,Gerson Novela,,,mz,mz
Q5561605,Rui Assubuji,,,mz,mz
Q5643918,Hama Thai,,,mz,mz
Q118613827,José Castiano de Zumbir,,,mz,mz
Q118613828,Olímpio Victorino Vaz,,,mz,mz
Q118613829,Oswaldo Assael Tazama,,,mz,mz
Q118613831,Rafael Benedito Alfonso Megumi,,,mz,mz
Q118655604,Mateus Pinho Gwenjere,,,mz,mz
Q118792804,Albino Gabriel,,,mz,mz
Q119059561,Neco Novellas,,,mz,mz
Q119112984,Daniel Agostinho Mutambe,,,mz,mz
Q119116595,Alberto Armando Alface,,,mz,mz
Q119116590,Melven Choi,,,mz,mz
Q119133423,Nuno Alexandre Alves de Sousa,,,mz,mz
Q27243336,Leda Hugo,,,mz,mz
Q27300097,Sebastião Chicuana,,,mz,mz
Q6752407,Manuel Aranda da Silva,,,mz,mz
Q6752965,Manuel de Araújo,,,mz,mz
Q6760997,Maria Angelina Dique Enoque,,,mz,mz
Q6761049,Maria Benvinda Levy,,,mz,mz
Q6762420,Mariano de Araújo Matsinhe,,,mz,mz
Q16337376,Duas Caras,,,mz,mz
Q16337500,G2,,,mz,mz
Q16231676,Deolinda Gimo,,,mz,mz
Q16232460,Telinho,,,mz,mz
Q16236175,Peter P. Gudo,,,mz,mz
Q16266637,John Fundi,,,mz,mz
Q16337312,Dama do Bling,,,mz,mz
Q16337505,Gabriela Langa,,,mz,mz
Q84336755,Beatriz A F Manuel,,,mz,mz
Q85016758,Bruno Langa,,,mz,mz
Q85865015,Amélia Margarida Matavele,,,mz,mz
Q85879591,Énia Lipanga,,,mz,mz
Q86676175,Solange Macamo,,,mz,mz
Q18470573,Eduardo Carimo,,,mz,mz
Q18589963,Ernesto Gove,,,mz,mz
Q18719452,Saddan Guambe,,,mz,mz
Q18921321,Edson Almeida,,,mz,mz
Q18960390,Lisboa Matavel,,,mz,mz
Q19057400,Carlos Agostinho do Rosário,,,mz,mz
Q1689349,Jimmy Dludlu,,,mz,mz
Q1703913,Jorge Rebelo,,,mz,mz
Q1710136,João Carlos Hatoa Nunes,,,mz,mz
Q1715702,Júlio Duarte Langa,,,mz,mz
Q122922140,Adriano Nuvunga,,,mz,mz
Q123129264,Mel Matsinhe,,,mz,mz
Q123232803,DJ Tarico,,,mz,mz
Q123282309,Lázaro Kavandame,,,mz,mz
Q123422808,Selma Uamusse,,,mz,mz
Q123467510,Jonathan Muiomo,,,mz,mz
Q123566283,Lizette Chirrime,,,mz,mz
Q124153011,Felizarda Lemos,,,mz,mz
Q124246626,Amadú,,,mz,mz
Q124249432,Ernan Siluane,,,mz,mz
Q124259087,Domingos Macandza,,,mz,mz
Q123717350,Pedro Moreira,,,mz,mz
Q82665189,Pedro Chissano,,,mz,mz
Q83161011,Kamo-Kamo,,,mz,mz
Q83164233,João Fonseca Amaral,,,mz,mz
Q83336188,Heliodoro Baptista,,,mz,mz
Q83623389,Nelson Casimiro Zavale,,,mz,mz
Q83864924,Fernando Ganhão,,,mz,mz
Q84146575,Manuel Ernesto,,,mz,mz
Q135376227,Cadete Afonso Covane,,,mz,mz
Q135376224,Carlos Marinze Jr,,,mz,mz
Q135376223,Dércio David Mula,,,mz,mz
Q135376225,Delio Jorge João Chirindza,,,mz,mz
Q135376226,Lucilio Celso Chona Mondlane,,,mz,mz
Q135376470,Siade Raimundo da Costa Cossa,,,mz,mz
Q135376988,Catarina de Fortes Binamo,,,mz,mz
Q135376989,Denise Ernesto,,,mz,mz
Q135377174,Chudy de Fatima José Macuacua,,,mz,mz
Q135377175,Hasman Isabel Pedro,,,mz,mz
Q135377176,Jéssica da Rebeca Victor Castro,,,mz,mz
Q135377177,Ludomila Fernando Rangel,,,mz,mz
Q135377178,Nedia de Fatima Américo Salimo,,,mz,mz
Q135377182,Neyma Mildred Mahomed Ali,,,mz,mz
Q135377179,Paula Orlando Chau Macuacua,,,mz,mz
Q135377180,Rebeca José Chungane,,,mz,mz
Q135377435,Jeronimo Joel Bispo,,,mz,mz
Q135377181,Sheila Chaguala,,,mz,mz
Q135377173,Yara Antonio Pelembe,,,mz,mz
Q135377172,Yolanda Cecilia Sansão Chiulala,,,mz,mz
Q135377561,Gregorio Ricardo Langa,,,mz,mz
Q135377562,Helder Fernando Luis,,,mz,mz
Q135377560,Tomas Fumo,,,mz,mz
Q135378687,Ana Jaime,,,mz,mz
Q135378686,Benezita Argentina Muchave,,,mz,mz
Q135378691,Edson Aurélio Honwana,,,mz,mz
Q135378486,Manuel João Uamusse,,,mz,mz
Q135378329,Serina Chareka,,,mz,mz
Q135378692,Herth Martino Mariote,,,mz,mz
Q135378684,Isabel Carlos Mavamba,,,mz,mz
Q135378690,Ivodio Salvador Macaringue,,,mz,mz
Q135378708,Isabel Candida Henrique Saraiva Mazavile,,,mz,mz
Q135378689,Joao Manhiça Junior,,,mz,mz
Q135378709,Leia Tânia do Basiaõ Dongue,,,mz,mz
Q135378688,Mauro Daniel Ngoque,,,mz,mz
Q135378965,Delmira Antonio de Castro Invosso,,,mz,mz
Q135378871,Iliana Sheila Alexandre Ventura,,,mz,mz
Q135378633,Taima Salomão Cossa,,,mz,mz
Q135379054,Edgar João Machava,,,mz,mz
Q135378869,Rosita Zacarias Chilengue,,,mz,mz
Q135378868,Sandra Maria Angelica Muthemba,,,mz,mz
Q135379531,Helénio Félipe Velemo Machanguana,,,mz,mz
Q135379532,Humberto Moisés Matholo,,,mz,mz
Q135379933,Benjamin Pita Manhanga,,,mz,mz
Q135379993,André Velasco Quicimusso,,,mz,mz
Q135380352,Esmeralda Amalia Casimiro,,,mz,mz
Q135380582,Arsênio Ângelo Mawelela Junior,,,mz,mz
Q135380508,Felisberto Jorge Macuacua,,,mz,mz
Q135380583,David Canivete Jr,,,mz,mz
Q135380481,Katia Eunice Antunes Machai,,,mz,mz
Q135380455,Marta Raimundo Luis Gange,,,mz,mz
Q135380586,Ivaldo Fernando Dias Da Costa,,,mz,mz
Q135380480,Marcia Candida Langa,,,mz,mz
Q135380580,Joaquim Marques Paulino,,,mz,mz
Q135380585,José Horêncio Samo Gudo,,,mz,mz
Q135380351,Silvia Tatiana de Sousa Nevès,,,mz,mz
Q135380587,Kevin Santana Afonso Magane,,,mz,mz
Q135380581,Nelson Francisco Jossias,,,mz,mz
Q135380507,Silvio Antonio da Silva Neves,,,mz,mz
Q135378710,Orlando Novela,,,mz,mz
Q79461908,Orlando Mesquita,,,mz,mz
Q80545925,Bruno Nhavene,,,mz,mz
Q81643517,Jorge Viegas,,,mz,mz
Q81717135,Bento Sitoe,,,mz,mz
Q81725076,Gabriel Makavi,,,mz,mz
Q82324015,Jeremias Manjate,,,mz,mz
Q6543659,Lidia Brito,,,mz,mz
Q6550178,Lina Magaia,,,mz,mz
Q6660621,Lizha James,,,mz,mz
Q87492021,José Mossiane,,,mz,mz
Q87721038,Mariza Gregorio,,,mz,mz
Q88389312,Reinata Sadimba,,,mz,mz
Q88463535,Leandro Jorge,,,mz,mz
Q88473923,Manuel Chang,,,mz,mz
Q88624340,Francisco Marcelino,,,mz,mz
Q88816326,Clayton Langa,,,mz,mz
Q89131891,Celina Cossa,,,mz,mz
Q92130777,António Gumende,,,mz,mz
Q97148662,Francisca Domingos Tomás,,,mz,mz
Q97148766,Arlindo da Costa Chilundo,,,mz,mz
Q97148966,Arnaldo Bimbe,,,mz,mz
Q97148922,David Ngoane Malizane,,,mz,mz
Q97149252,Júlio Almoço Nchola,,,mz,mz
Q97152526,Aurélio Benete Manave,,,mz,mz
Q97221887,Felício Pedro Zacarias,,,mz,mz
Q97225775,Felisberto Paulino Tomás,,,mz,mz
Q97228015,Francisco de Assis Masquil,,,mz,mz
Q97244578,Fernando Matavele,,,mz,mz
Q97244965,Tomé Eduardo,,,mz,mz
Q66382364,Carlos dos Santos,,,mz,mz
Q65170120,Admira António,,,mz,mz
Q65206013,Mário Saraiva Ngwenya,,,mz,mz
Q65322433,Melanie de Vales Rafael,,,mz,mz
Q65924716,David Malembana,,,mz,mz
Q65936325,Victor Matine,,,mz,mz
Q65952280,Danito Nhampossa,,,mz,mz
Q66482531,Tamara Seda,,,mz,mz
Q16337564,Hernâni da Silva,,,mz,mz
Q16337602,Iveth Mafundza,,,mz,mz
Q16492110,António de Navarro,,,mz,mz
Q16538367,Catia Halar,,,mz,mz
Q16620213,Valerdina Manhonga,,,mz,mz
Q16733150,Salvador Namburete,,,mz,mz
Q16735092,Reginaldo Faife,,,mz,mz
Q16990845,Rui Tenreiro,,,mz,mz
Q27312653,Fátima Langa,,,mz,mz
Q27345245,Valentina Guebuza,,,mz,mz
Q27431338,Letícia da Silva Klemens,,,mz,mz
Q1656894,Idrisse Mussagy,,,mz,mz
Q7976922,Wazimbo,,,mz,mz
Q8044456,Ximene Gomes,,,mz,mz
Q8054460,Yohanna Barnaba Abdallah,,,mz,mz
Q9154353,André Titos,,,mz,mz
Q9162914,Avelino Maluana,,,mz,mz
Q9171816,Binta Jambane,,,mz,mz
Q27154897,Witi,,,mz,mz
Q27049212,Flavio Seholhe,,,mz,mz
Q27062984,Isabel Noronha,,,mz,mz
Q27148276,Camilo de Sousa,,,mz,mz
Q27220074,Nyeleti Mondlane,,,mz,mz
Q106116924,Rady Gramane,,,mz,mz
Q105946415,Venâncio Massingue,,,mz,mz
Q105946573,Belmiro José Malate,,,mz,mz
Q106232357,Carmen Maria,,,mz,mz
Q106232326,Yara Costa,,,mz,mz
Q106287094,Maimuna Adam,,,mz,mz
Q106457174,Rui de Sousa,,,mz,mz
Q106492653,Lucia da Luz Ribeiro,,,mz,mz
Q7359595,Rogério Manjate,,,mz,mz
Q7456383,Sete Muianga,,,mz,mz
Q7517024,Silvia Panguana,,,mz,mz
Q7615959,Stewart Sukuma,,,mz,mz
Q7701012,Teodato Hunguana,,,mz,mz
Q7811637,Tobias Joaquim Dai,,,mz,mz
Q7820477,Tomás Inguana,,,mz,mz
Q27613158,Luis Philippe Leboeuf,,,mz,mz
