# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1007
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q16738911,Atabu,,,gw,palop_other
Q16529045,Anhel Cape,,,gw,palop_other
Q16728590,Mamadú Iaia Djaló,,,gw,palop_other
Q16729045,Mutaro Embalo,,,gw,palop_other
Q16736145,Nani Soares,,,gw,palop_other
Q16736700,Domingos Simoes Pereira,,,gw,palop_other
Q38460659,Toni Gomes,,,gw,palop_other
Q39843917,Okinka Pampa,,,gw,palop_other
Q40722829,Naby Damba,,,gw,palop_other
Q41138583,Moreto Cassamá,,,gw,palop_other
Q41922613,David Gomis,,,gw,palop_other
Q42610080,Henriqueta Godinho Gomes,,,gw,palop_other
Q10377760,Taciana Lima,,,gw,palop_other
Q10340236,Odete Semedo,,,gw,palop_other
Q7549853,Soares Sambú,,,gw,palop_other
Q7634662,Sufrim Lopes,,,gw,palop_other
Q7678956,Talata Embalo,,,gw,palop_other
Q7821342,Toni Silva,,,gw,palop_other
Q8065901,Zamora Induta,,,gw,palop_other
Q113548254,Julio Dabo,,,gw,palop_other
Q113688253,Álvaro Djaló,,,gw,palop_other
Q114273202,Amadu Baldé,,,gw,palop_other
Q114554675,Carlos Domingos Gomes,,,gw,palop_other
Q114554676,Carlos Pinto Pereira,,,gw,palop_other
Q114554677,Dionisio Cabi,,,gw,palop_other
Q114554929,Armando Mango,,,gw,palop_other
Q114555148,Arcenio Abdulai Jibrilo Balde,,,gw,palop_other
Q114554678,Mamadu Saido Balde,,,gw,palop_other
Q114554679,Namuano Dias Gomes,,,gw,palop_other
Q114554681,Rui Sanha,,,gw,palop_other
Q114555150,Fernando Mendonça,,,gw,palop_other
Q114555154,Maria Celina Vieira,,,gw,palop_other
Q114555477,Cirilo Mamasaliu Djaló,,,gw,palop_other
Q114556064,Mário Fambé,,,gw,palop_other
Q10551630,Juary Soares,,,gw,palop_other
Q11819251,Placida Mirolho,,,gw,palop_other
Q11921813,Fernando Manuel Có,,,gw,palop_other
Q12309340,Edigeison Gomes,,,gw,palop_other
Q13548473,Aladje,,,gw,palop_other
Q16738973,Ibraima So,,,gw,palop_other
Q16755842,Leonel Ucha,,,gw,palop_other
Q16855164,Umaro Sissoco Embaló,,,gw,palop_other
Q24956127,Quintino Intipe,,,gw,palop_other
Q25039662,Daniel Fernandes Jaló,,,gw,palop_other
Q25711334,Admonio Vicente Gomes,,,gw,palop_other
Q26130117,Agostinho Soares,,,gw,palop_other
Q26207471,Eliseu Cassamá,,,gw,palop_other
Q26251732,Domingos Quina,,,gw,palop_other
Q26263626,Jessica Inchude,,,gw,palop_other
Q16908893,José Mário Vaz,,,gw,palop_other
Q16914022,Mama Samba Baldé,,,gw,palop_other
Q17022960,Zinha Vaz,,,gw,palop_other
Q17279885,Nenè Nhaga Bissoli,,,gw,palop_other
Q2843291,Amido Baldé,,,gw,palop_other
Q2878132,Bacari Djaló,,,gw,palop_other
Q3028740,Dionísio Fernandes Mendes,,,gw,palop_other
Q3075113,Folly Bah Thibault,,,gw,palop_other
Q3075634,Mamadu Ture Kuruma,,,gw,palop_other
Q3183279,Jonas Mendes,,,gw,palop_other
Q135377731,Mariama Camara,,,gw,palop_other
Q134088785,Ianes Augusto Cá,,,gw,palop_other
Q134578339,Julieta Iala,,,gw,palop_other
Q135343698,Claudia Almeida,,,gw,palop_other
Q135343905,Baciro Camará,,,gw,palop_other
Q135344077,Amaro Gomes Correia,,,gw,palop_other
Q135344045,Miriam Oscar Umabano,,,gw,palop_other
Q135344160,Lamine Dansó Banora,,,gw,palop_other
Q135344218,Josimar Cassama,,,gw,palop_other
Q135344716,Benvindo Alexandre Mendes,,,gw,palop_other
Q135344503,Maianca Umabano,,,gw,palop_other
Q135344764,Carsidalia Cristina Costa E Silva,,,gw,palop_other
Q135344710,Emilia Ferreira,,,gw,palop_other
Q135344604,Marlene Luzia Mendes Cassamá,,,gw,palop_other
Q135344713,Krassimir Joao Graca Pereira,,,gw,palop_other
Q135344786,Isaías José Insaly,,,gw,palop_other
Q135344862,Henrique Fernando Sico,,,gw,palop_other
Q135344985,Felicite Mendes,,,gw,palop_other
Q135345238,Manuel Fernando Sico,,,gw,palop_other
Q135345239,Sofia da Silva,,,gw,palop_other
Q135375169,Alfa Indjai,,,gw,palop_other
Q135375175,Antonio Mendes,,,gw,palop_other
Q135375172,Braima Sambu,,,gw,palop_other
Q135375173,Bruno Miguel Henriques Medina,,,gw,palop_other
Q135375093,Franklin Baldé Capristano Furtado,,,gw,palop_other
Q135375174,Danilson Marques Vieira,,,gw,palop_other
Q135375170,José Magide Ramos,,,gw,palop_other
Q135375171,Ronizio Lesmildo de Nascimento Nagha Baté,,,gw,palop_other
Q135376389,Braima Queta Freire,,,gw,palop_other
Q135377747,Alexandre Ribeiro D'Alva Teixeira,,,gw,palop_other
Q135377736,Angélica Hisnilândia da Silva,,,gw,palop_other
Q135377739,Aua Cassama Kane,,,gw,palop_other
Q135377746,Ataim Henrique Nanque,,,gw,palop_other
