# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q45
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q236053,Marie Myriam,,,pt,pt
Q236416,Naide Gomes,,,pt,pt
Q236965,Amélie of Orléans,,,pt,pt
Q376936,João Barbosa,,,pt,pt
Q377683,Narana Coissoró,,,pt,pt
Q379008,Márcio Henrique Silva Paiva,,,pt,pt
Q380207,António Damásio,,,pt,pt
Q84023,Fernando Matos Silva,,,pt,pt
Q91365,Herman José,,,pt,pt
Q93096,José Luis Encarnação,,,pt,pt
Q95254,Manuel Cortez,,,pt,pt
Q314440,Paulo Sousa,,,pt,pt
Q314155,Custódio Castro,,,pt,pt
Q372278,Nuno Bettencourt,,,pt,pt
Q372101,Jaime Graça,,,pt,pt
Q372231,Dionísio Castro,,,pt,pt
Q492484,Ricardo,,,pt,pt
Q492536,Menez,,,pt,pt
Q493086,André Cardoso,,,pt,pt
Q238487,Maria Pia of Savoy,,,pt,pt
Q239248,Pedro Santana Lopes,,,pt,pt
Q241460,Susana Feitor,,,pt,pt
Q82521,Manuel De Sousa,,,pt,pt
Q82540,Manuela Ramalho Eanes,,,pt,pt
Q82756,Rodrigo de Castro Pereira,,,pt,pt
Q83712,Pedro Caixinha,,,pt,pt
Q512343,Isabel de Castro,,,pt,pt
Q512364,Vera Barbosa,,,pt,pt
Q512403,Beatriz Batarda,,,pt,pt
Q512420,Isabel Ruth,,,pt,pt
Q506689,Carlos Castro,,,pt,pt
Q507909,António Francisco da Costa,,,pt,pt
Q508897,José Augusto Torres,,,pt,pt
Q509032,DJ Vibe,,,pt,pt
Q383401,Afonso Costa,,,pt,pt
Q381029,Francisco Pinto Balsemão,,,pt,pt
Q380314,Adão da Silva,,,pt,pt
Q316733,Paulo Bento,,,pt,pt
Q316512,Luís Boa Morte,,,pt,pt
Q235916,Maria de Lourdes Pintasilgo,,,pt,pt
