# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q574
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q887606,Boaventura da Costa,,,tl,palop_other
Q37134485,Olinda Guterres,,,tl,palop_other
Q38056314,Veríssimo Dias Quintas,,,tl,palop_other
Q38818706,Maria de Fátima Belo,,,tl,palop_other
Q38822497,Rosalina Ximenes,,,tl,palop_other
Q38832939,Maria Angelina Lopes Sarmento,,,tl,palop_other
Q38956129,Júlio Sarmento da Costa,,,tl,palop_other
Q39380137,Abrão José Freitas,,,tl,palop_other
Q39409033,Signi Chandrawati Verdial,,,tl,palop_other
Q39731408,Luís Roberto da Silva,,,tl,palop_other
Q40013553,Aurélio Guterres,,,tl,palop_other
Q40021435,Rui Augusto Gomes,,,tl,palop_other
Q40027856,José Agostinho Sequeira,,,tl,palop_other
Q55640246,Francisco de Vasconcelos,,,tl,palop_other
Q55831986,João Rodrigues,,,tl,palop_other
Q55830663,Roniere A. Brito,,,tl,palop_other
Q55830728,Valente Quintao,,,tl,palop_other
Q55831868,Apolinario Bere,,,tl,palop_other
Q55831797,Hipolito de Jesus,,,tl,palop_other
Q55831827,Joaquim C. Sarmento,,,tl,palop_other
Q55872596,Regina Freitas,,,tl,palop_other
Q55956963,Mau Hodu,,,tl,palop_other
Q55958385,Feliciano Alves,,,tl,palop_other
Q55971451,Hermenegildo da Cruz,,,tl,palop_other
Q56240843,Samuel Marçal,,,tl,palop_other
Q56290070,Sabino Soares,,,tl,palop_other
Q56417042,António Soares da Silva,,,tl,palop_other
Q56614329,Frederico Almeida Santos da Costa,,,tl,palop_other
Q56683475,Rubia Fatima Martins,,,tl,palop_other
Q1495695,Gastão Salsinha,,,tl,palop_other
Q1515815,Gertrudes Araújo Moniz,,,tl,palop_other
Q1523862,Gil da Costa Alves,,,tl,palop_other
Q1553688,Guido Valadares,,,tl,palop_other
Q1559359,Lucas da Costa,,,tl,palop_other
Q1601771,Rosária Corte-Real,,,tl,palop_other
Q1607187,Nai-Cau,,,tl,palop_other
Q1616125,Jaime Xavier Lopes,,,tl,palop_other
Q1647887,Rui Maria de Araújo,,,tl,palop_other
Q1891748,Manuel Tilman,,,tl,palop_other
Q1715708,Júlio Tomás Pinto,,,tl,palop_other
Q1820247,Lere Anan Timur,,,tl,palop_other
Q1845047,Alfredo Pires,,,tl,palop_other
Q1882171,Ma'huno Bulerek Karathayano,,,tl,palop_other
Q1897008,Mariano Sabino Lopes,,,tl,palop_other
Q1905592,Martinho da Costa Lopes,,,tl,palop_other
Q1908285,Maternus Bere,,,tl,palop_other
Q1934599,Milena Pires,,,tl,palop_other
Q5121309,Cipriano Branco,,,tl,palop_other
Q5255247,Demetrio do Amaral de Carvalho,,,tl,palop_other
Q5270662,Diamantino Leong,,,tl,palop_other
Q5348153,Ego Lemos,,,tl,palop_other
Q5361013,Elijeu De Jesus Belo Soares,,,tl,palop_other
Q5371649,Emilia Pires,,,tl,palop_other
Q5414237,Eusebio de Almeida,,,tl,palop_other
Q5701661,Helder Mota Ricardo,,,tl,palop_other
Q54862793,João Miranda,,,tl,palop_other
Q54911733,Bella Galhos,,,tl,palop_other
Q54976801,Isabel Maria Barreto Freitas Ximenes,,,tl,palop_other
Q54980461,António de Sá Benevides,,,tl,palop_other
