# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1011
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q1138128,Elvis Évora,,,cv,cv
Q1258044,Tito Paris,,,cv,cv
Q1392925,Ryan Mendes,,,cv,cv
Q1334608,Emanuel Bettencourt,,,cv,cv
Q24835133,Maria Andrade,,,cv,cv
Q24061140,Félix Mathaus,,,cv,cv
Q24260171,Jordin Andrade,,,cv,cv
Q24565805,Isaura Gomes,,,cv,cv
Q38195734,Steve Furtado,,,cv,cv
Q39082970,Deroy Duarte,,,cv,cv
Q42384722,Manuel Villa Almeida,,,cv,cv
Q42682915,Jenifer Solidade,,,cv,cv
Q63579292,José Araújo,,,cv,cv
Q60833541,Lucibela,,,cv,cv
Q62445814,CJ dos Santos,,,cv,cv
Q64010688,Klisman Sousa,,,cv,cv
Q64373817,Elisabeth Moreno,,,cv,cv
Q15517968,Steevan dos Santos,,,cv,cv
Q15987794,Flávio Furtado,,,cv,cv
Q15991762,Ericson Silva,,,cv,cv
Q16164967,Ivan Almeida,,,cv,cv
Q16197215,Carlos Almeida,,,cv,cv
Q16209263,Alfayaya Embalo,,,cv,cv
Q2885546,Manuel Veiga,,,cv,cv
Q2822163,Abílio Duarte,,,cv,cv
Q2843337,Amílcar Spencer Lopes,,,cv,cv
Q2857319,Antonio Pedro Monteiro Lima,,,cv,cv
Q2857392,António Pedro da Cruz,,,cv,cv
Q2857768,António do Espírito Santo Fonseca,,,cv,cv
Q2861382,Aristides Lima,,,cv,cv
Q2887747,Basílio Ramos,,,cv,cv
Q10328979,Mesquitela Lima,,,cv,cv
Q10335452,Nancy Vieira,,,cv,cv
Q10341548,Orlando Pantera,,,cv,cv
Q10371573,Silvino Lopes Évora,,,cv,cv
Q10382741,Titina Rodriguês,,,cv,cv
Q10395861,Álvaro Semedo Vaz,,,cv,cv
Q10433749,Hugo Évora,,,cv,cv
Q114350084,Serginho,,,cv,cv
Q115102273,Dodô,,,cv,cv
Q112195055,Elber Binha,,,cv,cv
Q113150580,Délcio Pina,,,cv,cv
Q113163595,Paulo Moreno,,,cv,cv
Q113163788,Ivo Santos,,,cv,cv
Q113621161,Gualther Furtado,,,cv,cv
Q113621482,Bruno Landim,,,cv,cv
Q113622445,Edmilson Araújo,,,cv,cv
Q113624449,Ivanilde,,,cv,cv
Q113626982,Luís Almeida,,,cv,cv
Q114348054,Maria de Lourdes Chantre,,,cv,cv
Q115104549,Dylan Silva,,,cv,cv
Q115108070,Tiago Rafael Évora Varela Lopes,,,cv,cv
Q115183101,Ga DaLomba,,,cv,cv
Q115183126,Miriam Livramento,,,cv,cv
Q115903416,Artemisa Semedo,,,cv,cv
Q6305532,Maria Alice,,,cv,cv
Q6786670,Mateus Lopes,,,cv,cv
Q6298027,João Baptista Ferreira Medina,,,cv,cv
Q6543680,Lidiane Lopes,,,cv,cv
Q6764618,Mario Correia,,,cv,cv
Q6772511,Marques Houtman,,,cv,cv
Q6949725,Mário José Carvalho de Lima,,,cv,cv
Q6950770,Josh Gomes,,,cv,cv
Q4853750,Bana,,,cv,cv
Q4661421,Alviar Lima,,,cv,cv
Q4733821,Almir Barbosa,,,cv,cv
Q4750358,Ana Firmino,,,cv,cv
Q4776356,Antoninho Travadinha,,,cv,cv
Q4792768,Armando Freitas,,,cv,cv
Q123092092,João Ilidio Da Cruz Tavares,,,cv,cv
Q123246875,Nancy Moreira,,,cv,cv
Q123286887,Ivânia Moreira,,,cv,cv
Q123566300,Soraia Ramos,,,cv,cv
Q124288111,Clé,,,cv,cv
Q124308319,Chissana Magalhães,,,cv,cv
Q124316722,Clara Manuela da Luz Delgado Jesus,,,cv,cv
Q124382289,Sidny Lopes Cabral,,,cv,cv
Q124581858,Gil Baiano dos Santos,,,cv,cv
Q124582730,Fred Wilson dos Santos,,,cv,cv
Q124585477,Élcio Fernandes,,,cv,cv
Q124584738,Fernando Dias,,,cv,cv
Q123018628,João Paulino,,,cv,cv
Q3019134,Bijou,,,cv,cv
Q3066633,Fantcha,,,cv,cv
Q3073182,Orlanda Amarílis,,,cv,cv
Q3078307,Lúcio Antunes,,,cv,cv
Q3078790,Carlitos,,,cv,cv
Q3087242,Fredson Rodrigues,,,cv,cv
Q3104364,Gerson Duarte de Sousa Lobo,,,cv,cv
Q3357521,Oswaldo Osório,,,cv,cv
Q3369909,Ruben Sança,,,cv,cv
Q3378897,Wania Monteiro,,,cv,cv
Q3438255,Rodolfo Lima,,,cv,cv
Q3441821,Ronny Souto,,,cv,cv
Q3499698,Stomy Bugsy,,,cv,cv
Q64374297,Adriana Almeida,,,cv,cv
Q65162559,José Luiz Tavares,,,cv,cv
Q65532105,Evelise da Veiga,,,cv,cv
Q66491102,Alexia Barros,,,cv,cv
Q66491107,Joseana Vaz,,,cv,cv
Q66491645,Ornela Livramento,,,cv,cv
Q7159779,Pedro Miguel,,,cv,cv
Q7155204,Paulo dos Santos,,,cv,cv
Q7077234,Odair Sanches,,,cv,cv
Q7095224,Onésimo Silveira,,,cv,cv
Q7103019,Orlanda Maria Duarte Santos Ferreira,,,cv,cv
Q7159546,Pedro DeBrito,,,cv,cv
Q105939150,Gilson Benchimol,,,cv,cv
Q104437173,Alexandre de Barros e Silva,,,cv,cv
Q104469446,Moacyr Rodrigues,,,cv,cv
Q104839626,Luís Lopes,,,cv,cv
Q104845646,Marina Correia,,,cv,cv
Q104905898,Iolanda Évora,,,cv,cv
Q105177458,Leandro Semedo,,,cv,cv
Q105622433,Stéphane Cueni,,,cv,cv
Q105940106,Sócrates Oliveira Fonseca,,,cv,cv
Q127833956,Eliane Boal,,,cv,cv
Q130465245,Yannick Semedo,,,cv,cv
Q131394043,Kenneti Mendes,,,cv,cv
Q131415277,Dina Price,,,cv,cv
Q131431717,Jerin Ramos,,,cv,cv
Q131544979,Patti Anahory,,,cv,cv
Q131548336,Gilson Correia,,,cv,cv
Q132888215,Kevin Coronel,,,cv,cv
Q132888361,Shane Da Rosa,,,cv,cv
Q132888387,Patrick Lima,,,cv,cv
Q134475633,Joseph Britto,,,cv,cv
Q134580058,David Moreira,,,cv,cv
Q134722733,Enzo Duarte,,,cv,cv
Q134757228,Aílson Tavares,,,cv,cv
Q135123846,Bruno Carlos Dos Santos Melicio,,,cv,cv
Q135264769,Nélio Cruz,,,cv,cv
Q7173283,Peter Cipriano,,,cv,cv
Q7357367,Rodrigo Mascarenhas,,,cv,cv
Q7378692,Rui Alberto de Figueiredo Soares,,,cv,cv
Q7629950,Sténio,,,cv,cv
Q7666085,Sérgio Manuel Monteiro Semedo,,,cv,cv
Q7690647,Tcheka,,,cv,cv
Q7932545,Vinha,,,cv,cv
Q7821842,Tony Barros,,,cv,cv
Q7915140,Vanny Reis,,,cv,cv
Q7920765,Vera Duarte,,,cv,cv
Q8054740,Yolanda Morazzo,,,cv,cv
Q8076032,Zé Piguita,,,cv,cv
Q8561349,Djurumani,,,cv,cv
Q107334828,João Paulo Fernandes,,,cv,cv
Q105965319,Josefina Chantre,,,cv,cv
Q107342285,Márcia Lopes,,,cv,cv
Q106920136,Djamila Silva,,,cv,cv
Q107363845,Fátima Monteiro,,,cv,cv
Q3702720,Nivaldo Alves Freitas Santos,,,cv,cv
Q3743498,Manuel Inocêncio Sousa,,,cv,cv
Q3810055,Jorge Canifa Alves,,,cv,cv
Q3810574,José Rui,,,cv,cv
Q3810704,João Baptista Robalo,,,cv,cv
Q3812999,Karin Mensah,,,cv,cv
Q3926123,Péricles Pereira,,,cv,cv
Q4979425,Bruno Varela,,,cv,cv
Q5042482,Carlos Pedro Silva Morais,,,cv,cv
Q5219498,Danielson Gomes Monteiro,,,cv,cv
Q5320102,Dário Furtado,,,cv,cv
Q5336650,Eddy Fort Moda Grog,,,cv,cv
Q5340302,Edson Cruz,,,cv,cv
Q5415197,Eva Verona Teixeira Ortet,,,cv,cv
Q5515740,Gabriel Mariano,,,cv,cv
Q5591501,Graciano Brito,,,cv,cv
Q6099288,Ivone Ramos,,,cv,cv
Q6248524,Robert Xalino,,,cv,cv
Q6248528,Val Xalino,,,cv,cv
Q6293010,José Manuel Gomes Andrade,,,cv,cv
Q3195582,Fátima Veiga,,,cv,cv
Q3229759,Leonel Almeida,,,cv,cv
Q3268211,Luís de Matos Monteiro da Fonseca,,,cv,cv
Q3286832,Gilson Manuel Silva Alves,,,cv,cv
Q3291250,Mariana Ramos,,,cv,cv
Q3337965,Nelson Nunes Lobo,,,cv,cv
Q3960166,Sidnei,,,cv,cv
Q3939893,Rodirlei José Ascensão Duarte,,,cv,cv
Q3993005,Tom Tavares,,,cv,cv
Q4008355,Valter Borges,,,cv,cv
Q4621784,Garry Mendes Rodrigues,,,cv,cv
Q66498799,Vitalina Varela,,,cv,cv
Q70277065,Carla Mendes,,,cv,cv
Q76858856,Troy Pina,,,cv,cv
